"Input Order","Search Term","Mouse GeneID","MGIID","Mouse Symbol","Species 2","Fly GeneID","Fly Species Gene ID","Fly Symbol","Ensmbl ID (link HPA)","DIOPT Score","Weighted Score","Rank","Best Score","Best Score Reverse","Prediction Derived From","Alignment & Scores","Feedback","Gene Details"
"0","ENSMUSG00000101765","102635398","5435028","Gm21673","","none found","","","","","","","","","","","",""
"0","ENSMUSG00000101766","100042279","5434264","Gm20908","","none found","","","","","","","","","","","",""
"0","ENSMUSG00000101773","76961","1924211","2210420H20Rik","","none found","","","","","","","","","","","",""
"0","ENSMUSG00000101777","668361","3648386","Gm9127","","none found","","","","","","","","","","","",""
"0","ENSMUSG00000101787","108168615","5434209","Gm20853","","none found","","","","","","","","","","","",""
"0","ENSMUSG00000101788","108168671","5434169","Gm20813","","none found","","","","","","","","","","","",""
"0","ENSMUSG00000101795","545369","3643957","Gm5835","","none found","","","","","","","","","","","",""
"0","ENSMUSG00000101796","69438","1916688","1700020D14Rik","","none found","","","","","","","","","","","",""
"0","ENSMUSG00000101799","442821","3045285","9330175M20Rik","","none found","","","","","","","","","","","",""
"0","ENSMUSG00000101801","75630","1922880","1700020G17Rik","","none found","","","","","","","","","","","",""
"0","ENSMUSG00000101803","102635016","5579125","Gm28419","","none found","","","","","","","","","","","",""
"0","ENSMUSG00000101807","668351","3644974","Gm9120","","none found","","","","","","","","","","","",""
"0","ENSMUSG00000101810","78654","1925904","1700066C05Rik","","none found","","","","","","","","","","","",""
"0","ENSMUSG00000101812","78718","1925968","D530049I02Rik","","none found","","","","","","","","","","","",""
"0","ENSMUSG00000101818","100043180","5578975","Gm28269","","none found","","","","","","","","","","","",""
"1","ENSMUSG00000101819","100042927","3650131","H2al1b","Fly","3772148","FBgn0053850","His2A:CG33850","","2","1.9","moderate","Yes","No","eggNOG, SwiftOrtho","","Add","G2F details (His2A:CG33850)    DRscDB Data: (His2A:CG33850)"
"1","ENSMUSG00000101819","100042927","3650131","H2al1b","Fly","3771774","FBgn0053847","His2A:CG33847","","2","1.9","moderate","Yes","No","eggNOG, SwiftOrtho","","Add","G2F details (His2A:CG33847)    DRscDB Data: (His2A:CG33847)"
"1","ENSMUSG00000101819","100042927","3650131","H2al1b","Fly","3772282","FBgn0053808","His2A:CG33808","","2","1.9","moderate","Yes","No","eggNOG, SwiftOrtho","","Add","G2F details (His2A:CG33808)    DRscDB Data: (His2A:CG33808)"
"1","ENSMUSG00000101819","100042927","3650131","H2al1b","Fly","3772278","FBgn0053862","His2A:CG33862","","2","1.9","moderate","Yes","No","eggNOG, SwiftOrtho","","Add","G2F details (His2A:CG33862)    DRscDB Data: (His2A:CG33862)"
"1","ENSMUSG00000101819","100042927","3650131","H2al1b","Fly","3772139","FBgn0053859","His2A:CG33859","","2","1.9","moderate","Yes","No","eggNOG, SwiftOrtho","","Add","G2F details (His2A:CG33859)    DRscDB Data: (His2A:CG33859)"
"1","ENSMUSG00000101819","100042927","3650131","H2al1b","Fly","318855","FBgn0051618","His2A:CG31618","","2","1.9","moderate","Yes","No","eggNOG, SwiftOrtho","","Add","G2F details (His2A:CG31618)    DRscDB Data: (His2A:CG31618)"
"1","ENSMUSG00000101819","100042927","3650131","H2al1b","Fly","3772351","FBgn0053817","His2A:CG33817","","2","1.9","moderate","Yes","No","eggNOG, SwiftOrtho","","Add","G2F details (His2A:CG33817)    DRscDB Data: (His2A:CG33817)"
"1","ENSMUSG00000101819","100042927","3650131","H2al1b","Fly","3772360","FBgn0053841","His2A:CG33841","","2","1.9","moderate","Yes","No","eggNOG, SwiftOrtho","","Add","G2F details (His2A:CG33841)    DRscDB Data: (His2A:CG33841)"
"1","ENSMUSG00000101819","100042927","3650131","H2al1b","Fly","3772448","FBgn0053835","His2A:CG33835","","2","1.9","moderate","Yes","No","eggNOG, SwiftOrtho","","Add","G2F details (His2A:CG33835)    DRscDB Data: (His2A:CG33835)"
"1","ENSMUSG00000101819","100042927","3650131","H2al1b","Fly","3772345","FBgn0053814","His2A:CG33814","","2","1.9","moderate","Yes","No","eggNOG, SwiftOrtho","","Add","G2F details (His2A:CG33814)    DRscDB Data: (His2A:CG33814)"
"1","ENSMUSG00000101819","100042927","3650131","H2al1b","Fly","3772346","FBgn0053853","His2A:CG33853","","2","1.9","moderate","Yes","No","eggNOG, SwiftOrtho","","Add","G2F details (His2A:CG33853)    DRscDB Data: (His2A:CG33853)"
"1","ENSMUSG00000101819","100042927","3650131","H2al1b","Fly","3771783","FBgn0053823","His2A:CG33823","","2","1.9","moderate","Yes","No","eggNOG, SwiftOrtho","","Add","G2F details (His2A:CG33823)    DRscDB Data: (His2A:CG33823)"
"1","ENSMUSG00000101819","100042927","3650131","H2al1b","Fly","3772632","FBgn0053832","His2A:CG33832","","2","1.9","moderate","Yes","No","eggNOG, SwiftOrtho","","Add","G2F details (His2A:CG33832)    DRscDB Data: (His2A:CG33832)"
"1","ENSMUSG00000101819","100042927","3650131","H2al1b","Fly","3772565","FBgn0053844","His2A:CG33844","","2","1.9","moderate","Yes","No","eggNOG, SwiftOrtho","","Add","G2F details (His2A:CG33844)    DRscDB Data: (His2A:CG33844)"
"1","ENSMUSG00000101819","100042927","3650131","H2al1b","Fly","3772505","FBgn0053865","His2A:CG33865","","2","1.9","moderate","Yes","No","eggNOG, SwiftOrtho","","Add","G2F details (His2A:CG33865)    DRscDB Data: (His2A:CG33865)"
"1","ENSMUSG00000101819","100042927","3650131","H2al1b","Fly","3772556","FBgn0053856","His2A:CG33856","","2","1.9","moderate","Yes","No","eggNOG, SwiftOrtho","","Add","G2F details (His2A:CG33856)    DRscDB Data: (His2A:CG33856)"
"1","ENSMUSG00000101819","100042927","3650131","H2al1b","Fly","3771785","FBgn0053826","His2A:CG33826","","2","1.9","moderate","Yes","No","eggNOG, SwiftOrtho","","Add","G2F details (His2A:CG33826)    DRscDB Data: (His2A:CG33826)"
"1","ENSMUSG00000101819","100042927","3650131","H2al1b","Fly","3772541","FBgn0053820","His2A:CG33820","","2","1.9","moderate","Yes","No","eggNOG, SwiftOrtho","","Add","G2F details (His2A:CG33820)    DRscDB Data: (His2A:CG33820)"
"1","ENSMUSG00000101819","100042927","3650131","H2al1b","Fly","3772447","FBgn0053829","His2A:CG33829","","2","1.9","moderate","Yes","No","eggNOG, SwiftOrtho","","Add","G2F details (His2A:CG33829)    DRscDB Data: (His2A:CG33829)"
